date,close,open,high,low,volume,gas,oil,coal,power,stock,trends,pos,neg
2022/5/9,-5.063805793,2.325171182,-0.249093105,-2.149636856,23.83081216,-6.606210545,-5.910206941,-2.74467931,-3.420298882,-3.065913037,31,0,0
2022/5/10,0.367057076,-4.900907836,-3.902988339,-0.893951504,-38.37952502,12.44682254,-3.340041761,0.737182826,-1.66303924,0.768249617,25,0.473,0.583
2022/5/11,1.691588272,0.584495389,1.510687265,-4.593709519,39.77443305,-4.224648396,4.811138799,1.850879381,-0.027051154,2.436071747,40,0.169,0.371
2022/5/12,-0.643742694,1.215302595,-1.10560063,5.707022653,-28.76820725,22.81403495,-0.055824341,2.017135886,4.491511592,-0.5269739,32,0.478,0.707
2022/5/13,0.248953393,-0.577414568,1.615184097,1.021178055,-49.22366482,-16.76757014,3.744729779,-2.017135886,-2.913209557,2.336233779,25,1.4,0.48
2022/5/16,1.213225396,-0.421005344,-0.165883367,0.034240713,7.549447198,14.87567622,2.382857771,1.555241301,-1.27574629,-0.572130698,29,0,0
2022/5/17,2.383166626,3.032236802,2.621668445,2.234351583,28.28337808,7.259333277,-2.042782269,1.637749929,0.768469805,1.679801081,38,0.609,0.101
2022/5/18,-8.033348988,-1.65071783,-3.009803116,-7.9401244,48.05063514,-1.770150521,-2.551712823,0.741136267,-0.687583285,-1.461460383,38,0.359,0
2022/5/19,-1.74000338,-5.01574953,-5.070866999,-3.204103956,-11.38263215,-7.553772219,2.649940272,0.060259116,-2.00355134,-1.400160142,35,0.512,0.681
2022/5/20,-3.411714397,-1.273296194,-1.590607909,0,-41.24581436,-13.14171018,0.454161696,1.301731556,-0.446441616,0.661341622,45,0.522,0.65
2022/5/23,-2.825973347,-4.082199452,-1.833814198,-2.988320615,2.34080909,-9.144499099,0.770017523,-1.196365398,-2.857657474,1.418076668,44,0,0
2022/5/24,3.976193189,-2.577853133,-0.012097018,-0.541308191,1.934887247,1.2072285,0.123358902,-0.391920912,0.363120966,-1.363161784,44,0.33,0.904
2022/5/25,0.098328425,3.422578653,-0.036299837,3.691673092,-36.03557969,8.557135136,0.413024006,-0.120900725,0.096232778,1.037693637,44,0.28,0.361
2022/5/26,4.044846039,0.382740143,3.074598713,1.016117789,53.48302054,-3.020718542,2.912533572,-0.015122873,0.028286143,1.697010422,48,0.439,0.141
2022/5/27,-0.662881215,4.482138002,0.140729471,2.844139203,-63.99497282,5.985467183,1.714351829,-0.257439379,-0.368345414,1.589858607,37,0.711,0.515
2022/5/30,-0.273532905,-0.602731837,-0.328677371,-0.432329243,-9.957629486,7.865737392,1.858203612,-7.474968965,7.791363809,0.941922192,46,0,0
2022/5/31,0.059527355,-0.427655677,-0.058806235,0.492227418,10.67792072,10.19129547,0.957023377,8.455738803,2.467820218,-1.469071541,62,0.238,0.372
2022/6/1,2.422223067,0.261562389,3.058625824,0.370570025,6.184350528,-13.91851124,-5.479562427,-2.078509174,-4.624434772,-0.822613104,43,0.394,0.186
2022/6/2,0.301589371,2.265754024,1.134570827,2.136656861,-47.09035843,-1.154030791,1.128699456,0.306138307,-2.191809111,1.112889069,53,0.167,0.378
2022/6/3,0.611975814,0.220302715,-1.488917657,0.431210971,-60.03502513,-1.167504301,1.778161712,0,-2.842949664,-0.448964177,46,0.189,0.208
2022/6/6,-6.466899279,1.002601311,-0.137504319,-5.694637336,127.83777,-3.586594916,-0.175563311,1.952388917,-0.753395242,1.627759752,29,0.171,0.167
2022/6/7,-0.147474526,-5.855561359,-5.032212478,-0.741384837,11.82568891,-10.03070464,0.883044725,-2.24319803,-2.74384612,-0.968213765,64,0.164,0.35
2022/6/8,-1.862020033,-1.630237735,-1.152156339,-1.915791392,41.42694054,-4.809703002,2.46582225,1.158196427,-5.242894294,-0.52728833,78,0.337,0.744
2022/6/9,1.492379395,-0.831425029,0.267998699,0.391143013,-35.28488967,14.80057758,-0.413542045,-2.144033124,4.66851691,-1.598755076,80,0.114,0.41
2022/6/10,1.043786722,1.041288695,0.727275933,0.927557415,-27.68784562,-2.944460652,-0.86502906,-1.717450489,-1.111188217,-3.498580372,51,0.558,1.249
2022/6/13,-0.391677367,1.23783675,-0.678625968,-0.425106917,11.94978543,4.981860253,0.212870557,-0.110297025,-0.035667579,-2.535347069,43,0,0
2022/6/14,3.150722325,-0.341630396,2.710973266,1.788201132,-2.657161161,24.58491416,-0.903719591,1.827747514,4.05484569,-0.830831308,54,0.579,0.679
2022/6/15,2.406925703,2.343385406,2.892667281,2.323564178,10.45033553,27.11896561,-2.219717304,2.883714963,8.26436833,1.569890954,46,0.561,0.221
2022/6/16,-3.782956987,2.871461111,-0.09201749,-1.221961851,-1.164415707,-9.841064425,1.090980945,-0.542905873,5.899067498,-2.669120999,49,0.656,0.184
2022/6/17,-0.761931484,-3.903511553,-3.180066893,-0.426960087,-21.4397747,-14.64187558,-5.74579525,1.30701177,-0.960995271,1.070457206,38,0.462,0.54
2022/6/20,1.959550589,0.721156972,1.356872921,1.335781853,-1.321758373,-0.476853675,0.888894742,3.042786371,4.741451532,-0.722024797,48,0.55,0.207
2022/6/21,0.865293137,0.989104173,0.117123462,0.769049693,-1.98026273,2.468775493,0.454585974,0.043424767,1.531807832,0.808318489,56,0.979,0.208
2022/6/22,-3.421496942,0.201386078,-0.704807334,-2.84103119,41.82402996,-11.43279214,-2.570926527,0,1.714460815,-0.692443621,58,1.051,0.2
2022/6/23,2.710846077,-3.308572459,-0.686068459,0.43010819,-23.53236818,1.738423092,-1.523993606,1.294051128,0.662955331,-0.755597899,58,0.426,0.226
2022/6/24,-0.835526465,3.047877916,0.296296513,1.77447534,-13.82164389,-9.598478109,2.751439418,-0.544335967,-0.519864074,2.875413741,49,0.863,0.402
2022/6/27,1.923136193,-0.332779009,1.456792681,-0.012047467,6.799054783,1.270322951,1.726522883,6.640405946,0.611594576,0.19821612,65,0,0
2022/6/28,2.725596382,0.380228595,2.669893916,0.899556291,0.636134461,-3.047539926,2.480068759,-1.489533295,-0.110086704,0,59,0.503,0.115
2022/6/29,1.08109161,3.610500464,2.323467224,3.933551713,28.30741355,4.324903189,-1.46860563,-0.478633392,0.064231971,-1.023608596,57,0.334,0.17
2022/6/30,2.027967097,0.774844351,0.221655859,0.217877501,-12.88328718,35.48929758,-1.255047417,1.429081824,30.81899664,-1.671508657,53,0.629,0.552
2022/7/1,-5.213425874,1.375289403,0.022138588,-2.658156622,0,-3.008975268,-2.808875708,-0.27063616,-5.32942769,-0.320186564,42,0.986,0.555
2022/7/4,-1.210853564,-4.277381598,-3.583078201,-1.792226477,-26.33430041,15.8209833,1.661300589,1.879249935,5.33111271,0.465387693,35,0.317,0.053
2022/7/5,-1.621592705,-0.691800848,-2.532663251,-1.180594365,4.966537882,2.860481058,-9.930935528,1.058210933,1.715697651,-2.974744453,47,0.208,0.201
2022/7/6,0.036055526,-2.393398761,-0.41266344,0.217891383,-6.391063396,-4.962203575,-2.044699171,1.242252,8.432726429,1.895229958,48,0.657,0.293
2022/7/7,2.022193328,0.624701695,0.964146211,0.072525085,7.4620241,7.642618822,3.857495896,0.064956157,6.976189236,2.061330063,46,0.47,0.152
2022/7/8,-2.540235568,1.686300498,-0.539717373,-0.193517235,-7.3186549,-15.48660514,2.239428399,1.007890687,-7.238384508,0.487316429,41,1.004,0.902
2022/7/11,1.878607446,-2.564395994,-0.44806112,0.12099215,-15.96576972,-13.95428055,0.074724457,0.282449796,-2.911594156,-1.034789343,47,0.231,0
2022/7/12,1.517586916,2.186858971,1.687408212,0.758902636,35.43192302,9.349231014,-7.370584085,1.904819497,-4.70724336,0.489985128,36,0.602,0.149
2022/7/13,-2.112048303,1.652930195,0.590860782,0.275630829,-17.05980931,10.01712695,0.08037778,-0.630916919,1.886294221,-0.924327783,46,0.806,0.436
2022/7/14,0.131085045,-2.245700158,-2.077572391,-0.359669492,1.526747213,-13.01210998,-0.473147306,-0.609448306,3.219312301,-1.638421671,44,0.638,0.105
2022/7/15,1.665228913,-0.680071821,1.114184985,0.29981434,-1.526747213,-16.75340426,2.057398047,-1.941808586,-2.783820718,2.390087541,28,0.445,0.411
2022/7/18,-0.516675644,2.331052717,-0.280308523,0.227259233,-15.71855835,-3.355900368,4.927960358,-2.911739857,-2.229583479,0.80321717,41,0.029,0.193
2022/7/19,-1.530369745,-0.351494211,-0.351494211,-1.08109161,54.00188912,11.15217933,1.011149894,0.267022856,0.03290881,2.399550556,36,0.318,0.245
2022/7/20,-5.922094515,-1.895791374,-1.847955927,-5.078490597,59.92189734,21.44511921,-0.401363305,0.518652669,-0.256976388,-0.223401377,37,0.436,0.937
2022/7/21,-0.930239266,-5.406722127,-4.69983701,-1.343160583,-18.00193373,9.861824902,-2.903705285,-0.239043939,-0.512626592,0.083834014,32,0.148,0.067
2022/7/22,-2.344515133,-1.270665127,0,-2.147820931,-11.02853436,5.278139743,-0.637498537,0.066458433,1.166943622,0.44593162,32,0.507,0.759
2022/7/25,0.091701061,-2.695860512,-1.744450759,-0.673314313,-25.4169641,2.620872371,1.87190491,2.894197948,-0.200114887,-0.055632825,36,0.219,0
2022/7/26,0.405096928,0.746027935,-1.18010605,0.475750864,-12.63979155,9.426855296,-0.71582267,0.553518823,3.358187188,-0.642011975,33,0.827,0.433
2022/7/27,-0.706716722,-0.104370525,0.373495186,-0.09233002,-29.72909316,5.381460561,2.104143595,-0.643917228,0.241040396,0.947610212,30,0.789,1.015
2022/7/28,3.636764417,-0.471020104,2.951262258,0.381956342,13.3445182,-15.71105841,0.486527906,0.836286637,-0.291859861,1.158314109,38,0,0
2022/7/29,-0.520603042,3.492397964,-0.776848914,1.913996323,11.55677493,10.26426343,2.64348803,-0.578221977,0.386847678,1.496830232,17,1.013,0.082
2022/8/1,2.551511506,-0.584277034,1.708590545,0.71961246,-44.91473721,-0.767314611,-9.510112975,-5.973906043,17.57967402,0.107991371,33,0,0
2022/8/2,1.685882543,2.080125427,1.692046254,1.952642235,50.04944285,3.447598411,0.508551727,0.15036569,4.576317918,-0.568260222,30,0.259,0.168
2022/8/3,2.458843895,2.074404548,2.224317733,2.492534022,-32.90433112,2.383668511,-3.81152969,-3.065214662,-0.993891974,1.186957556,37,0.513,0.308
2022/8/4,0.237840521,2.139959555,0.88784247,1.976660489,22.18652328,2.394125319,-2.786979751,-7.454143553,-0.49037955,0.481541861,36,0.192,0.097
2022/8/5,0.674758405,0.845696184,0.704641788,0.263820755,-35.36744957,-1.471865041,0.846386771,-4.92986394,-2.824294422,-0.776963051,18,0.985,0.223
2022/8/8,-1.127140129,0.815077456,0.058496638,0.179479558,4.97536482,-5.075392499,1.806177409,2.004328125,-6.944304163,0.990239592,38,0,0
2022/8/9,2.498067921,-0.969389315,0.676072047,0.357995609,0.077011941,0.589574688,-0.352405008,2.69765877,-1.772238148,-1.044046426,37,0.214,0.25
2022/8/10,-0.011638056,1.55590126,0.255250168,0.356718571,10.85885563,8.72772693,1.125405508,3.951315357,6.383598666,0.964121019,31,0.322,0.222
2022/8/11,1.879342797,0.559833513,1.984806738,1.297188001,7.257759889,2.98959685,2.233595394,0.583092031,3.381121581,0.026648901,44,0.301,0.244
2022/8/12,1.496456902,1.06433212,1.376375519,1.707656063,6.104011598,-1.467202945,-1.466524387,1.87190491,-1.395598491,0.690390421,24,0.417,0.193
2022/8/15,2.126436928,2.780320933,1.798849305,1.916554214,-11.8538608,6.587195461,-3.156795117,0.965368088,5.790643152,0.185062842,34,0,0
2022/8/16,1.421876739,0.802590419,1.950696628,1.758459378,21.30244987,4.529782936,-2.945155247,1.16582541,5.769871051,0.47430919,28,0.207,0
2022/8/17,3.960492056,2.499856085,3.998417332,2.369831145,2.443781673,-0.539500345,1.408701181,0.473670431,4.160362677,-1.323120652,35,0.207,0.308
2022/8/18,0.250208638,4.136326652,1.082875533,0.508301532,6.390124731,3.580899583,3.09107873,1.448800782,0.890481859,0.504850282,39,0.151,0
2022/8/19,2.030474293,0.051934564,1.758979823,3.080434749,-29.39084283,1.06665933,0.134499012,1.697833653,0.377299614,-1.307208157,33,0.896,0.047
2022/8/22,-6.143481628,2.258822937,-0.535598269,-5.096302522,33.04737666,13.28259865,-0.248447333,1.735691104,3.131289244,-1.979725674,36,0,0
2022/8/23,-3.174519848,-6.273980139,-4.666960535,-2.226024024,-2.455919112,-6.272139256,3.803203655,-2.072959551,-0.894714097,-0.164473721,50,0.421,0.062
2022/8/24,-0.056012996,-2.750707645,-3.017795555,-0.541700907,-18.64074661,10.0782531,0.992859625,0.337268448,0.063548414,0.629018893,35,0.24,0.588
2022/8/25,0.078409413,-0.892863074,-0.801981777,-1.332821461,-8.6303528,7.72786755,-1.874805611,-0.879275195,1.534746006,0.081755012,41,0.06,0.136
2022/8/26,1.113473257,-0.179533262,-0.187689815,0.981406941,-21.00036105,8.070531497,1.647319236,0.217155351,0.329517975,-2.008596899,45,0.614,0.493
2022/8/29,-4.125577995,1.626414374,0.011050334,-2.728226765,10.76142191,-25.24500371,3.979562384,1.680485873,-0.627664503,-0.865322915,72,0.076,0
2022/8/30,-6.989169607,-4.775202918,-4.070689985,-6.970999834,79.45563398,-10.0621829,-5.657085496,-2.510931052,0.649163869,-0.308858873,69,0.066,0.273
2022/8/31,-0.969915587,-6.240820032,-6.269114737,-1.157828187,-28.73552217,1.987366926,-2.880689488,0.341180815,-0.017199123,-1.017532804,58,0.351,0.223
2022/9/1,0.945163111,-0.805107464,-0.319096982,-1.98152856,20.81294407,5.271525089,-4.374539155,0.881660509,-3.318264705,-2.037665566,44,0.363,0.138
2022/9/2,-3.655562056,0.421941554,-0.159931141,0,-39.1235619,-16.68060483,0.712053931,1.541069024,-5.413760663,2.745382603,30,0.767,0.659
2022/9/5,-4.51698158,-4.120906633,-4.701262648,-4.962976767,43.79003839,12.21212258,2.882166017,4.294739383,-2.80341328,-1.592299778,17,1.056,0.257
2022/9/6,-6.334827386,-4.608380257,-3.653494379,-6.300193657,21.87434765,-7.731908188,-3.086632055,-3.23652845,-0.952212085,0.171821348,68,0.505,0.187
2022/9/7,-1.223829255,-6.259446609,-4.938597809,-1.749315745,-24.4052625,-5.798028613,-5.343304893,-4.563068689,-1.997901313,0.342759547,55,0.78,0.478
2022/9/8,-2.627288417,-0.288143118,-2.563877797,-2.985296315,-15.47859121,1.681083063,1.298352983,-6.265808854,-2.424910044,0.142470461,51,0.655,0.304
2022/9/9,-1.740217933,-3.31505862,-1.981705533,-0.684153182,-21.77999887,-8.271311517,4.05572371,-1.179954693,-2.780574383,1.665999284,53,0.709,0.673
2022/9/12,8.329685959,-1.593539433,6.646822539,0.274223207,11.16753765,-8.472378527,1.241720086,-2.402517959,-5.993272572,2.160748884,50,0.059,0.189
2022/9/13,-2.92455681,8.702400509,-0.248173297,3.409931091,8.446016378,4.964473866,-0.886900081,2.10534092,0.84148087,-1.741578227,52,0.267,0.405
2022/9/14,3.922071315,-2.10563647,1.860009859,0.586425959,-12.9055004,11.11751997,0.993226513,0,2.946861254,-0.531246881,57,0.714,0.552
2022/9/15,-0.955752133,2.645916235,-1.708275228,2.297622928,24.26050343,-5.449602461,-3.525832935,0.356506616,0.002676337,-0.646887363,36,0.687,0.537
2022/9/16,1.957063565,-0.734940561,1.884272024,1.573273185,-56.29411189,-28.45910928,0.559856559,-1.855785075,-5.651158787,-1.363657495,37,0.403,0.559
2022/9/19,-3.006391136,2.025281045,-0.175996796,-1.359216735,18.83482647,-2.931021721,0.709029423,0.97708406,-2.878599264,0.142918418,34,0.07,0.038
2022/9/20,0.056242971,-3.851174467,-1.089929046,0.156684029,-24.36035835,11.03549276,-1.511363781,-3.222653099,0.386892691,-1.206911202,35,0.392,0.044
2022/9/21,-1.915903349,1.742351229,-1.671425056,-1.664791606,13.54972892,-6.463999762,-0.8755944,0.123513988,0.159556756,0.834897609,54,0.741,1.262
2022/9/22,0.92705506,-2.667954135,-0.937659938,-0.130330914,-29.22751909,-2.746945003,0.698876881,-0.123513988,0.361684976,-1.822703433,48,0.701,0.175
2022/9/23,-6.859747631,0.157243975,-1.159679239,-5.449398156,59.34639622,-0.358766647,-4.881780108,1.029748591,-1.369705165,-2.423286428,29,1.692,0.397
2022/9/26,6.703464301,-7.194578542,2.319963452,-1.931307614,-9.455858263,-17.41340758,-2.45591334,-0.382995489,1.11811088,-0.14967822,34,0.181,0
2022/9/27,-3.427915352,7.650614675,-1.188409652,4.975545105,-21.86567918,5.992566802,2.595108351,-0.046058188,0.591828741,-0.33008282,47,1.027,0.37
2022/9/28,-4.222699323,-3.663625537,-4.061690538,-4.555212891,37.786446,22.97168538,3.474351388,0.780118679,0.10644573,0.150172727,47,0.573,0.546
2022/9/29,0.88631387,-3.405414189,-2.086955044,-0.35794918,-19.08152376,-22.87003551,-0.933587569,0,-0.478456022,-1.939454731,31,0.819,0.806
2022/9/30,1.509918464,-1.027695217,2.656590704,1.116290661,-21.09254714,32.13305735,-0.600738559,0.1066017,-18.26798782,1.427944664,40,1.791,0.677
2022/10/3,-1.190938927,2.572244396,-2.851216111,-0.94493771,-12.03420693,-17.07757827,1.017993182,-3.926942058,-18.41753185,0.69142016,46,0.181,0.046
2022/10/4,1.475263848,0.105128792,2.398693625,1.774053469,32.87556077,-6.55317647,3.255020012,-4.81571526,-10.25245662,4.108559069,44,0.658,0.084
2022/10/5,0.223897399,1.63767245,4.30959251,1.728101213,-0.453744161,12.46584279,1.695779687,-2.234072927,-1.231800269,-1.069528912,45,0.383,0.491
2022/10/6,2.778977624,-1.233207813,-2.655463095,-1.575312795,-23.15160473,2.937944475,1.118282062,-9.434241315,9.598599767,-0.261894519,38,0.561,0.098
2022/10/7,1.282345935,3.395138349,1.286835029,3.200152895,-1.799534422,-13.12571976,3.639790365,-2.361050274,-6.685548692,-1.70441975,54,1.165,0.78
2022/10/10,-4.509620783,-0.318425511,-1.416434011,-2.880055068,10.10711739,-0.598193135,-1.78254166,0.152788418,-11.19794846,-0.534919552,59,0.295,0.078
2022/10/11,-0.646084435,-3.061764037,-2.924184959,-0.091352016,-2.013093441,1.004327717,-1.995026269,1.458773619,-2.771658979,-0.687698928,41,0.735,0.132
2022/10/12,0.55618332,-0.750191065,1.823043726,-0.979649653,22.88687578,2.65487063,-1.970718164,5.221444232,2.466330768,0,60,0.465,0.075
2022/10/13,3.143010462,-0.045190932,1.245129739,1.131856684,21.56943716,-4.356904424,2.267234319,-2.750806816,-2.638866299,0.866323566,46,0.692,0.264
2022/10/14,-1.198319176,3.479513052,-0.722024797,2.06223911,-67.04016966,-7.381002403,-3.158157205,0.548949228,-5.878500151,0.77037418,39,0.439,0.466
2022/10/17,-0.752604453,-1.038552449,-0.537674768,-1.289566529,21.6826791,-11.80461275,-0.010914052,-1.28560081,-6.826374854,1.552235003,63,0,0
2022/10/18,0.384388409,-1.064311599,-0.350314181,0.376591542,8.277792646,-14.20249963,-1.750664034,-1.302343989,-3.951071361,0.78159321,63,0.762,0.313
2022/10/19,-0.710798195,-0.059461872,1.883022034,0.719104222,6.088602556,-9.788918496,2.609224978,0.373832211,2.04350947,0.086467796,46,0.543,0.052
2022/10/20,-0.626120113,-0.0297442,-2.631539508,-0.674008393,-6.033062426,20.37458554,-0.03246929,0.743497849,0.615832412,0.402530733,45,0.507,0.14
2022/10/21,2.728984161,-0.776470976,2.243357007,0.180180229,-33.83618609,-9.293799566,1.205093129,0,-2.541967351,-0.431345025,54,0.572,0.09
2022/10/24,5.106043841,3.375163788,4.561601636,1.459445115,59.67460632,-10.8129604,-0.257014491,-0.16680571,-6.880766915,1.657654419,47,0,0
2022/10/25,6.413225776,4.82379068,6.835040439,6.232769645,30.03586736,1.085786997,0.278402578,0.185322514,-0.344508092,1.546930018,50,0.831,0.081
2022/10/26,-1.726661602,6.470250438,1.365949623,3.962667004,-31.50457627,6.384646207,2.293848263,-0.352406931,0.747135612,0.612133241,47,0.483,0.132
2022/10/27,5.668183755,-2.609813061,2.664822726,0,14.10098863,8.943991347,1.318472253,-0.446928118,0.019759592,0.027735404,53,0.515,0.111
2022/10/28,1.239019692,6.444716698,1.931836579,6.599773634,-33.80607993,13.23552797,-1.234903879,2.670262696,-0.680656849,0.083160088,44,0.671,0.522
2022/10/31,-1.538682795,1.851447603,-0.704827319,-2.352156999,-31.29047672,19.91681266,-0.986366864,-22.71037723,31.94478658,0.249066131,43,0.283,0
2022/11/1,-4.148913377,-2.46375817,-1.61045954,-3.198400555,37.10636814,-7.256425712,-0.189993724,2.633211666,1.035235701,0.798352485,39,0.317,0.324
2022/11/2,-0.02607222,-3.339165844,-2.662470467,0.513936692,-36.31242676,8.8071513,1.582759313,1.935828159,4.87152351,-0.743088599,52,0.36,0.229
2022/11/3,-0.549092764,-0.689254306,-0.472029964,-0.950878797,63.65806328,1.938912344,-1.561631065,-3.774032798,1.097497636,-0.804331059,53,0.039,0.05
2022/11/4,0.104821813,-0.169790415,1.648737411,1.069105412,-24.09891751,-9.558958432,4.036979554,-2.288429383,-9.107445222,2.638240401,54,1.457,1.061
2022/11/7,1.468989692,-0.183174197,-1.648737411,-0.83053671,-16.71420935,-5.665765698,-0.661613691,-7.247113586,-19.84809395,0.567952845,52,0,0
2022/11/8,-1.862639328,1.80395522,-0.525675933,0.013237143,26.70180903,5.940975808,-2.649161545,-4.79194632,-1.663831225,0.752287266,49,0.284,0.262
2022/11/9,-4.435614885,-2.197604856,-1.098699089,-4.051870939,50.84575132,-4.66659992,-2.883025059,-1.419955491,-1.073399456,-0.160728671,45,0.536,0.197
2022/11/10,0.397778455,-4.793594064,-3.504954416,-2.866326951,-33.07457769,-1.667760056,1.094901449,0.975103259,2.111250546,3.088539011,53,0.554,0.32
2022/11/11,3.748171975,1.138324025,2.983712683,3.553142838,-29.36895692,-15.37315828,2.446605215,-0.052465898,-11.63425207,0.544395382,40,0.779,0.665
2022/11/14,-0.807577037,3.167624922,-0.708013971,2.086231177,-0.988638799,17.78023204,-3.014028182,1.794353174,3.157911194,0.412797284,60,0,0
2022/11/15,1.869951775,-0.875801776,1.631357549,-0.794135676,1.528252568,9.124419722,0.770057281,4.780784582,3.360357528,0.539223286,48,0.683,0.376
2022/11/16,-4.31894392,2.59173883,0.206905544,-1.251036169,40.61172112,-10.28548767,-1.071132777,-3.246227614,-5.835533789,-0.564973254,48,0.657,0.139
2022/11/17,-1.385386673,-4.583997481,-3.550201923,-1.641755851,-35.78863311,-0.699433634,-3.373074924,2.506396866,0.242228621,-0.283688134,47,0.499,0.536
2022/11/18,0.096638373,-1.603542891,-0.968400305,0.083426034,-10.45838166,1.357184878,-2.435295097,2.758627268,-1.366825528,1.308549781,51,0.353,0.57
2022/11/21,2.466905336,0.082861488,1.59552892,-0.375966467,-19.73406126,-0.932476692,-0.194208092,4.034993513,7.940313711,-0.306357145,43,0.074,0
2022/11/22,-0.553494494,3.072145912,-0.6405146,2.425697765,-23.96728533,1.951173665,1.035217709,-1.49117395,3.609116916,0.535510651,45,0.701,0.165
2022/11/23,2.671455781,-0.846950011,2.876567252,0.231213976,14.65670516,9.531349414,-3.395618859,0.421645038,3.219245417,0.456737663,46,0.202,0.042
2022/11/24,3.64947332,2.638042668,2.403251304,2.720435772,-2.522908865,-3.38078405,-0.08199122,-0.04676175,-0.444739707,0.32857353,50,0.341,0.041
2022/11/25,0.355195096,3.437919345,1.274384795,3.200481306,-20.4858935,-1.113516633,-2.024097037,0.420070629,-0.44672648,-0.050479557,32,0.955,0.29
2022/11/28,-0.482356863,0.2664469,-0.957427319,-1.522413613,40.72057526,0.972857571,-0.52751591,14.82111916,2.795176713,-0.582353842,61,0,0
2022/11/29,3.500795046,-0.07605527,3.115516778,1.458372624,-24.29027013,10.13218852,-0.192516002,4.322873455,0.126786555,-0.101626025,39,0.461,0.45
2022/11/30,4.222167798,2.825541139,4.498509592,3.475107328,67.41203055,13.69497229,2.849533889,7.053015081,59.761236,0.784913512,66,0.213,0.468
2022/12/1,-0.023559901,4.235927384,3.955902722,3.764407564,-18.39047303,-7.133372823,1.683052902,-4.771547304,-3.777444944,0.352467636,62,1.027,0.5
2022/12/2,3.587102161,0.471532172,-0.803762747,0.641484737,-26.48571836,-2.318953012,-1.519310176,0.375234962,-5.172286254,0,39,1.181,0.369
2022/12/5,-0.92492809,3.262667924,0.340406547,1.118645754,6.619643807,-0.276913634,-3.435701962,-1.795041112,1.833401854,-0.377691498,44,0,0
2022/12/6,1.638448304,-0.822955839,1.350155523,0.700119546,8.770136529,3.209898581,-4.110928784,1.663868977,3.732947697,-0.683460451,39,0.343,0.202
2022/12/7,-0.475114016,1.322559467,-0.909352323,0.151048655,4.500141246,7.82018972,-2.78576665,-1.264287054,3.86066426,-0.228862147,51,0.675,0.192
2022/12/8,0.835596551,-0.158694207,0.976383942,1.715149958,-19.59537056,-6.880406108,-1.330570113,-2.616540189,-1.138484081,-0.101884879,48,0.277,0.238
2022/12/9,-1.358562727,0.565612368,-0.42529443,-0.997886356,-11.38935507,-1.058241364,-0.065681447,1.700852753,1.261386483,0.457666703,43,1.166,0.159
2022/12/12,2.343241154,-1.305723916,1.392237223,0.746486383,14.28810876,-2.003103649,2.453234847,-4.167677395,-8.269171585,-0.381243313,56,0,0
2022/12/13,-0.917232381,2.983615629,-0.28799311,-0.274977259,19.27432523,0.667286454,3.391009974,-1.307208157,-2.627260944,1.390843005,44,0.644,0.164
2022/12/14,-3.196984221,-1.915059366,-0.835426747,-2.792177668,13.09951914,-4.933379017,2.472888894,-2.625253309,-2.420719976,-0.125643942,52,0.524,0
2022/12/15,-1.155272782,-2.577019433,-1.988316745,0.282752309,-20.78619863,3.698194914,-1.818120974,-0.24968802,1.276316416,-3.635833141,46,0.11,0.108
2022/12/16,-1.800143352,-1.108335443,-1.506035248,-2.296763064,-29.02298445,-15.60508615,-2.708433885,-2.446347218,-4.784034896,-1.23312595,45,0.525,0.534
2022/12/19,1.199753062,1.5482528,0.369985391,0.934586242,-258.3487478,-6.573656648,0.956945102,-1.592458873,1.262722523,0.788854998,100,0,0
2022/12/20,2.541521734,-2.301906862,1.568704522,0,-41.90707602,-2.820155731,0.23781224,-0.021694327,-0.901906018,-0.393649636,85,0.591,0.157
2022/12/21,-1.472746512,1.896790271,-2.066189206,0.475908096,86.85958581,-8.17485341,2.72536752,-1.068829021,-0.159788964,1.875543386,57,0.396,0.048
2022/12/22,1.449720954,-0.593266441,1.986630186,0.827427889,-126.7235001,-6.422170145,-1.495309146,0.655740055,-1.43838866,-1.377181699,52,0.503,0.161
2022/12/23,0,2.021204107,0.113636376,1.32142483,-39.53127366,-12.56421764,3.566175348,-0.349192847,-1.781479111,-0.05234232,57,0.825,0.474
2022/12/27,-0.890539627,-1.776491522,0.509771707,-0.617609608,-9.53101798,-4.7526159,0.48737095,-2.367105323,-2.398233757,0.444038865,30,0,0
2022/12/28,-2.291387485,0.11631966,-2.842272466,-2.007151207,109.8612289,-1.224304946,-1.276943182,1.775063247,-0.520629085,-0.653682547,31,0,0
2022/12/29,-2.12633394,-2.555033909,-2.555033909,-2.389686488,-64.96620686,2.984204095,-1.208327896,0.219683744,-0.17018586,1.069807985,23,0,0
2022/12/30,-3.660151391,-2.2310241,-1.260142688,-4.547941769,134.2809249,-4.292459304,4.341527385,0.219202192,-0.329319638,-1.780617875,27,0.181,0.063
2023/1/2,5.238212205,-2.256986721,1.057193893,2.449617436,-214.8434413,-6.181536675,-3.38272987,-14.5014381,-39.39467699,2.195018883,32,0,0
2023/1/3,-3.961758884,3.469122774,-0.815939252,-0.851815247,146.6337069,-2.148445359,-1.15349215,-5.342053621,-17.54737033,0.592708861,34,0,0
2023/1/4,-6.445562646,-3.31955276,-3.31955276,-5.494822315,-19.3371393,-11.17549739,-5.328257858,-4.645644082,-11.88898426,2.260987969,59,0.048,0.261
